Id,SalePrice
1578,134094.84897671573
1579,158810.61028478682
1580,185430.80121682017
1581,147083.03210393756
1582,123892.13428208805
1583,340587.08199868153
1584,229256.538137472
1585,142715.52690898444
1586,73786.66623372571
1587,92886.09766432164
1588,146683.06870419427
1589,92123.78134933498
1590,129101.3617405455
1591,95104.41223536183
1592,123315.41048507819
1593,128463.30964915737
1594,111167.82693965512
1595,134084.31961416488
1596,223793.72381857858
1597,189126.2029193816
1598,212947.48344330574
1599,150581.05851352232
1600,167267.10898282242
1601,68023.71528065804
1602,111339.48698937647
1603,91195.15882220112
1604,272400.3055318842
1605,235717.86225749648
1606,163427.0320936372
1607,155492.66461467574
1608,214165.7953971514
1609,186203.83187998002
1610,164353.86104135896
1611,137869.99836888412
1612,185354.3285910599
1613,171380.88160274265
1614,123537.75619211192
1615,85607.19490604408
1616,72373.84684202923
1617,88642.65370677185
1618,123975.42703409148
1619,141766.06830371858
1620,199700.04085265944
1621,153136.83076516044
1622,138223.07125426718
1623,263180.1093858985
1624,231340.42455663905
1625,127724.64422586391
1626,162142.47810278478
1627,185314.84780665505
1628,277743.68932373356
1629,180563.8493234131
1630,345532.61403219856
1631,205096.5907673596
1632,234879.54020837665
1633,162045.10829139722
1634,194870.86480190718
1635,180257.00425181657
1636,159791.76709370734
1637,207282.29674053955
1638,189850.33288856887
1639,178433.35970219006
1640,259888.793615709
1641,173184.80511838588
1642,222899.76747581465
1643,214455.98903583907
1644,207341.43821684647
1645,189411.44071115536
1646,152406.8320115273
1647,148755.93331879197
1648,133257.12158993547
1649,137088.88646082708
1650,116045.7948177822
1651,125398.05111390939
1652,91806.19908202298
1653,93018.13867058422
1654,150403.29644856325
1655,137140.7654393729
1656,147876.09047542326
1657,151614.2533471387
1658,149377.12688218575
1659,119887.72069836031
1660,150109.09675848536
1661,430661.526070283
1662,387479.1927977783
1663,399713.42061515606
1664,452623.3985165235
1665,297916.78730206715
1666,326425.7831856885
1667,402244.6352755753
1668,329251.9511768736
1669,279042.6464497282
1670,333752.64722693164
1671,256608.2993836612
1672,395111.884857034
1673,304607.17042247107
1674,239345.59225595492
1675,199720.16911065782
1676,198773.79365719596
1677,221479.22739269867
1678,427769.3573611746
1679,387629.2170974287
1680,330292.82315880695
1681,223510.25091541922
1682,298317.98768677865
1683,172394.74222701992
1684,166820.3174023947
1685,179119.8648252753
1686,168096.50187328004
1687,164161.79285664883
1688,188873.63172792352
1689,191835.67544981706
1690,189317.47157196564
1691,167560.13722530042
1692,265805.41987413674
1693,164625.64618354768
1694,182216.40571135722
1695,164751.57923143727
1696,297809.2078035547
1697,172932.36935743867
1698,398974.8959403316
1699,338450.50189698365
1700,245380.7709205585
1701,252715.57383181292
1702,261401.58659915926
1703,254115.7617294957
1704,307277.38343992765
1705,217229.54020800532
1706,438751.5645225673
1707,207797.95655653137
1708,205134.59606857272
1709,263413.24414100614
1710,212449.03738558968
1711,236409.2509175635
1712,257783.8484253869
1713,283780.1982407058
1714,225728.10283676305
1715,206947.3840130775
1716,193255.74763068339
1717,165938.35886361985
1718,134854.28248083324
1719,198530.72939924413
1720,240433.86294874077
1721,160976.46009894973
1722,127908.63802110007
1723,159004.4818802589
1724,217488.16568117333
1725,230211.2716728596
1726,202679.36910202683
1727,173846.40959580278
1728,180464.1828164175
1729,170728.9393928835
1730,172878.3989935853
1731,118419.80746839035
1732,129568.34758478867
1733,123073.9906527853
1734,122398.34096725557
1735,130029.96593540994
1736,114991.88768885302
1737,314153.9180542688
1738,210825.8428606451
1739,286639.69816448697
1740,250517.99593570607
1741,199870.205464651
1742,184439.18007275462
1743,178651.0538979337
1744,291355.7163780166
1745,207130.95765726763
1746,168363.47693721045
1747,223064.88494912116
1748,241795.75445602267
1749,153930.74855086603
1750,126689.90746917226
1751,232443.53072918908
1752,120451.04868747255
1753,140398.4586192128
1754,192078.09796436696
1755,165098.86610961487
1756,126167.83483773998
1757,118558.5384881113
1758,145482.45560059982
1759,157884.9211177979
1760,159548.23849724868
1761,145399.5601181509
1762,182938.1697261187
1763,175807.25760220864
1764,113612.3390123096
1765,152342.02946749417
1766,172204.6576456699
1767,231561.19408986007
1768,143238.72067293347
1769,166891.8651616451
1770,133045.3416577073
1771,128304.22876272132
1772,127425.74141060608
1773,133419.57388619796
1774,130671.29368472962
1775,129012.34052393606
1776,116854.31760312866
1777,114100.3085995985
1778,137628.00659087338
1779,117980.28951461264
1780,174241.1821377006
1781,127043.51777159286
1782,101101.00509637642
1783,144751.11485489862
1784,103418.95854014317
1785,118545.37594509516
1786,159817.06970087753
1787,161766.29057639543
1788,59720.36377299342
1789,89823.93986284602
1790,92436.09304786132
1791,161008.25470090474
1792,153759.37380552047
1793,136520.7577368486
1794,141242.90600153516
1795,132412.41332499782
1796,129276.79581984166
1797,106971.43334370309
1798,126597.15975450129
1799,109747.32981819169
1800,124189.38223180194
1801,136988.25749508184
1802,132856.52555638153
1803,139448.6934086759
1804,148006.79256514733
1805,136127.30592521705
1806,119192.29331687425
1807,122711.81523577114
1808,122891.10679508519
1809,119947.06074001157
1810,154884.90399740613
1811,100171.23585727149
1812,104081.35318582854
1813,124768.6649933818
1814,94403.59857297923
1815,54024.55744732138
1816,87391.65186871676
1817,115838.41931078534
1818,138456.99099648325
1819,128055.70939517423
1820,73743.84008018092
1821,107398.63001995321
1822,155007.7889921487
1823,54593.88690440293
1824,140885.08770456014
1825,133448.26407175916
1826,99548.36962729499
1827,108935.45257031563
1828,140071.09318556893
1829,104143.10025342027
1830,126257.31262908703
1831,135933.55517206728
1832,94794.5632225264
1833,125813.62435236052
1834,124396.33179381682
1835,118873.86170640755
1836,112654.42350428364
1837,86991.2127619032
1838,125555.5914951911
1839,84023.730559979
1840,147727.17268629326
1841,132983.84265978463
1842,72966.3871949857
1843,144733.56702940457
1844,134412.52780470683
1845,145587.23229990958
1846,153228.7905426338
1847,169062.80691523923
1848,63353.13213610575
1849,103138.54171772671
1850,113232.702012348
1851,156162.28954705893
1852,118860.99520878063
1853,138080.2877549385
1854,167178.13535507154
1855,140641.9851329138
1856,219783.5779144149
1857,171146.04636476486
1858,129003.69165098503
1859,120057.9625163588
1860,141498.76999708998
1861,119491.56286738656
1862,261467.0737459305
1863,242818.35814200903
1864,242818.35814200903
1865,317927.37368300813
1866,336198.6317009768
1867,239748.88819794529
1868,298554.82013080653
1869,208518.88842468066
1870,232494.7070096406
1871,241081.25875620067
1872,180660.27953174626
1873,228556.5570406926
1874,150922.25399257155
1875,192943.4292702569
1876,195268.02757885453
1877,205894.78324064924
1878,224760.15219766187
1879,132531.1412946413
1880,136365.28471656
1881,251050.2082402316
1882,247768.49811067726
1883,189756.9045629321
1884,210125.07220836796
1885,231416.39306261446
1886,285412.2831917094
1887,192989.0981639541
1888,276299.7034742011
1889,163639.11519867464
1890,121381.37524169145
1891,142255.98074371307
1892,104981.29266941348
1893,127445.3662241297
1894,122006.36307698222
1895,137098.20446029323
1896,129435.18095657213
1897,122903.65942371801
1898,111193.37659877539
1899,144715.73351476574
1900,136718.0186493382
1901,168944.2298781058
1902,144705.1039475076
1903,210000.82522130106
1904,139561.51571249586
1905,173982.93497843793
1906,170497.56492792806
1907,201901.37392083067
1908,113764.7940255943
1909,136731.52052973598
1910,123036.034698216
1911,227845.09082973262
1912,308338.9755145552
1913,151858.77380821813
1914,67950.75810448879
1915,307456.4536691135
1916,66794.34613308968
1917,272229.3934171988
1918,141067.41593727504
1919,165766.49896501566
1920,160935.26963232335
1921,428370.35258634726
1922,307676.7697846174
1923,214713.0583465895
1924,217976.9501364096
1925,215383.88328120517
1926,418877.49094822916
1927,135343.1974735809
1928,150799.09937959703
1929,125692.47518017096
1930,144309.12573530892
1931,151976.09913895547
1932,153917.92396855733
1933,194786.68208308352
1934,179925.89985585748
1935,171871.36932946843
1936,196476.95810529683
1937,183376.32745064425
1938,178356.91733774607
1939,228739.44090132017
1940,191548.1850058891
1941,175095.04340668925
1942,185027.06173369952
1943,203461.81517384076
1944,352338.20158555685
1945,395058.1664705573
1946,152217.68798296875
1947,287313.18045893236
1948,154899.62484154006
1949,263120.92866614374
1950,172594.2829360574
1951,246090.58816219724
1952,202605.44395233894
1953,157994.23501893858
1954,176828.0741436911
1955,136160.75602383606
1956,281736.0627482876
1957,150994.22220142194
1958,321477.24776753486
1959,135863.13564681562
1960,118960.64484440508
1961,115715.54374235628
1962,95384.13628048035
1963,101457.19688282032
1964,110685.61696835571
1965,143671.5209378474
1966,134896.9645721634
1967,261886.96968223367
1968,444535.9907576257
1969,396138.432342244
1970,468119.18420759647
1971,361409.99193819886
1972,376278.4094503379
1973,274151.3458933811
1974,317254.0735925984
1975,460097.6492608014
1976,266898.69029063365
1977,366526.58500397817
1978,403405.65828235954
1979,337734.0348147362
1980,187699.7243349187
1981,336318.33873094193
1982,213506.07136690398
1983,201393.0039936828
1984,171557.71881833783
1985,220946.67249440696
1986,215753.01891838468
1987,174927.59171042946
1988,183170.6913319215
1989,187292.38961362428
1990,219077.2507041645
1991,228380.63475952946
1992,212057.8138262221
1993,161275.66843005284
1994,224194.8572505938
1995,180915.7181755283
1996,235316.21138010817
1997,332018.20057327807
1998,362054.020727588
1999,251168.5312276641
2000,322271.0472783299
2001,280206.3301347802
2002,237712.585437052
2003,261695.84799744713
2004,256260.83746429352
2005,195965.96593449608
2006,220443.9705854462
2007,253343.61422887087
2008,215242.33454615198
2009,203110.04004906595
2010,197036.67973485886
2011,140586.50356021832
2012,174445.1130566707
2013,187684.12236391837
2014,191520.88178579716
2015,201072.5643436584
2016,205223.99031722467
2017,196637.47189498733
2018,121486.68697457708
2019,136116.06534433083
2020,105171.32708395532
2021,107873.18287578422
2022,175667.287611146
2023,139385.2519331227
2024,249353.11705861415
2025,336750.59675923403
2026,175101.64164817374
2027,156891.52393373032
2028,162442.25916612113
2029,175777.33347948565
2030,258926.3212645225
2031,207470.17014443484
2032,220833.0701253801
2033,249570.34449165763
2034,164545.66211979152
2035,201636.07595764758
2036,188392.5144832982
2037,191070.15656450627
2038,267697.5747766129
2039,209973.6484230325
2040,255114.48455869898
2041,240941.8789464326
2042,194994.39652731246
2043,169629.91797445365
2044,175019.66720618293
2045,207191.30018581037
2046,135827.0962554642
2047,150622.73063155907
2048,138038.0768265602
2049,136110.39608282235
2050,170796.17230617127
2051,100930.67103009424
2052,128110.98479059835
2053,143379.18275300376
2054,87336.6547298697
2055,154737.28845530897
2056,140761.48140510984
2057,123096.65394983205
2058,239416.44464075583
2059,139092.32027011516
2060,176360.91663290802
2061,170948.66655281858
2062,134077.6773284192
2063,108464.15445720422
2064,139661.9848087597
2065,113926.18320908648
2066,162381.56652698558
2067,125006.38580407659
2068,143234.45673335798
2069,82056.6035718551
2070,112088.38209571403
2071,97910.65600130253
2072,134919.29022074872
2073,139572.81661420743
2074,175485.43657040637
2075,147708.8506653114
2076,120898.72999766312
2077,151851.3002125097
2078,132648.24081839182
2079,125454.76970750993
2080,113833.8149650927
2081,121564.22865213276
2082,118631.5775586343
2083,149053.667950459
2084,112851.89418868131
2085,121593.4791697664
2086,126764.59465615233
2087,127655.44354061059
2088,101107.4885521589
2089,76873.74002899259
2090,131903.63303652575
2091,135989.02799348102
2092,128426.13119007362
2093,122183.87979304364
2094,97703.19857880149
2095,157048.46594897786
2096,67420.53587381008
2097,86357.64786197686
2098,153822.38197824353
2099,65573.52368410143
2100,110892.30734326482
2101,122651.02538963694
2102,114705.2172941429
2103,101076.70240071011
2104,126250.70050799249
2105,130301.96438533532
2106,76064.23813784799
2107,205805.38487520884
2108,108784.12076254807
2109,113702.06856547378
2110,138744.11352668077
2111,129274.68044694899
2112,139331.774615204
2113,117432.03507098557
2114,109746.09539657031
2115,162207.04880461056
2116,122798.98922471899
2117,145602.35669158562
2118,126683.25180627669
2119,102934.71138481674
2120,118474.61756962363
2121,108189.66124992578
2122,105432.40107999624
2123,74091.68993007454
2124,149539.78400335507
2125,124660.77100200613
2126,147669.10797855072
2127,135557.6808097987
2128,117881.02798407034
2129,92889.63070925383
2130,137648.37265271967
2131,140042.85219947426
2132,109178.32389693816
2133,125342.90333812902
2134,111071.26369772287
2135,86669.29212857157
2136,77302.33701905285
2137,115796.15965196515
2138,128839.77384695881
2139,147821.4461182662
2140,136003.8589497413
2141,143577.28439626296
2142,129931.59577684554
2143,150756.3039812447
2144,123126.43429641359
2145,134928.70651978115
2146,157564.69216248917
2147,139967.81246602393
2148,124151.73550669271
2149,138249.87500058542
2150,214552.33210285974
2151,101303.10031914368
2152,195142.124281602
2153,150886.23454010813
2154,104069.2819507285
2155,129924.239406711
2156,274315.4008154879
2157,224333.70694195674
2158,235279.85519619417
2159,212165.3941560285
2160,168536.74316755045
2161,241456.49494456485
2162,429019.8929387397
2163,329645.55424206384
2164,230580.7151265769
2165,190225.15507318036
2166,153991.0187249488
2167,217965.28633949076
2168,200025.15075448042
2169,198771.1410596344
2170,217572.09759803154
2171,147821.8108088289
2172,138262.86908476418
2173,147783.6717114139
2174,239842.73886502333
2175,292647.4932173514
2176,317913.13843898004
2177,251505.24170485575
2178,191321.68846962598
2179,142971.6584555848
2180,260571.2408564394
2181,188830.07627777473
2182,231630.69001785843
2183,198041.6054582866
2184,123892.95320153232
2185,115554.04178347166
2186,145403.00260541317
2187,148324.62982405955
2188,150520.60821721825
2189,280390.52036483854
2190,76184.78706102906
2191,81546.3707336858
2192,87625.17521145391
2193,98064.53513675035
2194,96099.63549030838
2195,114612.80060125358
2196,98749.39734312138
2197,118986.11425316754
2198,146791.99747723638
2199,175241.3015366421
2200,143018.73914474793
2201,136924.14512074972
2202,176962.32324245578
2203,151682.96763258017
2204,195111.46910178429
2205,116907.35398361682
2206,133213.00254831146
2207,195222.82117673912
2208,251394.9475935712
2209,231326.65939610353
2210,122484.47002666103
2211,109448.79894997535
2212,110323.2638483467
2213,97309.84968704412
2214,138387.614549249
2215,101127.40570909773
2216,135067.20026650096
2217,75077.01865037905
2218,87021.98468163978
2219,67252.1692928773
2220,70143.10687228723
2221,308251.09119872766
2222,279197.13930912095
2223,319658.79144944734
2224,211161.19967983247
2225,125602.49974806288
2226,209503.71494877932
2227,213422.06951055102
2228,257106.07997323
2229,226320.80403766988
2230,166420.6460382538
2231,220095.07761990937
2232,184720.10928519026
2233,182101.61565387298
2234,220313.04098207358
2235,245486.36581106464
2236,264770.6423385751
2237,324755.8200207133
2238,195753.72273675614
2239,123070.69789168863
2240,165586.07547982098
2241,152929.46309568404
2242,134030.25929083241
2243,137970.8101923297
2244,109545.38317962261
2245,99811.04463269938
2246,139293.82662281307
2247,96398.12972112941
2248,131185.50955228807
2249,130044.8789163691
2250,134707.76680435587
2251,120929.00010012616
2252,166542.54456639898
2253,154074.20369556075
2254,174560.8949895257
2255,189069.5054437037
2256,183528.84563022517
2257,214429.94196115993
2258,160943.75189471495
2259,176820.21581192987
2260,148023.64838761662
2261,189758.43266620842
2262,201291.4307514259
2263,351220.9117333193
2264,422646.7041482951
2265,163675.8003693446
2266,269913.03864796873
2267,357236.54873556446
2268,379126.6846576702
2269,151546.31291015743
2270,188045.87441424126
2271,214832.84463703368
2272,189721.47501082317
2273,161091.70510720913
2274,174436.17736058685
2275,160664.20724897014
2276,178529.44153172162
2277,182377.6488399112
2278,143173.4354654948
2279,115833.39115332064
2280,123066.02296090986
2281,183085.82754512818
2282,193511.9341226002
2283,96057.80348733543
2284,106298.68285618168
2285,138213.8582653435
2286,121266.24389513613
2287,327435.47373439424
2288,265265.2252848804
2289,400613.91299987707
2290,426569.31148040463
2291,310275.1350857757
2292,462936.4325045901
2293,435116.876731625
2294,446660.0385238856
2295,401498.367122709
2296,277570.340226232
2297,321916.56040804967
2298,306224.6476688181
2299,411827.0711457322
2300,332904.5589184687
2301,252848.4279990507
2302,241379.1662254554
2303,233750.72906897133
2304,243159.62469500213
2305,189294.02360174837
2306,194167.55043933442
2307,203380.0161105869
2308,235706.53755451358
2309,259069.07221577945
2310,198848.9561362757
2311,190422.53120708623
2312,176246.23814362113
2313,172217.43732358766
2314,165059.78187842958
2315,184273.86701441137
2316,200021.60097494593
2317,190524.29657807518
2318,189061.18094821402
2319,178253.29270941697
2320,187381.9847844869
2321,232673.88588636348
2322,171687.30297700383
2323,172729.45094000472
2324,163631.66365628064
2325,211795.93532745677
2326,161635.53242055932
2327,212471.65701378862
2328,230557.32167773016
2329,190235.65537059904
2330,177449.55706582722
2331,402137.9459755093
2332,396054.96717803396
2333,326054.1698877379
2334,275170.5942052335
2335,250305.31515621472
2336,323500.8768484014
2337,197510.83992990924
2338,261370.44193386662
2339,226744.56198133138
2340,362920.3621318943
2341,210385.64100670986
2342,228612.2745631138
2343,229587.8716756455
2344,244449.47551776143
2345,243317.6536582782
2346,205305.92999757396
2347,195422.40842537486
2348,224585.7252980186
2349,183681.90292236276
2350,265063.2989052217
2351,250603.2217810586
2352,265309.64066998794
2353,287518.97070636234
2354,131882.25713310984
2355,131577.70394933422
2356,159287.83764146353
2357,196634.68690263716
2358,196595.67657901283
2359,129553.43767246444
2360,118168.61320910606
2361,145415.8365491421
2362,273229.52267706994
2363,144259.76299181706
2364,157887.77406127745
2365,209401.35209551174
2366,177195.45633646846
2367,224828.24528340477
2368,205904.354395443
2369,217915.3210495588
2370,174204.39748781346
2371,180065.39739397538
2372,191988.16701000446
2373,261453.88078173922
2374,298890.7860103847
2375,252302.08249341443
2376,267751.6069091947
2377,349475.2576800659
2378,138769.7620421042
2379,186812.01609780363
2380,141958.508804676
2381,154982.2031676696
2382,190367.67369441586
2383,222305.14202496308
2384,252639.56122077542
2385,157229.64627729804
2386,137332.62900365322
2387,129108.5431044328
2388,95215.04622362777
2389,125140.84440326935
2390,143251.46909039424
2391,143802.0023626753
2392,119195.6559452149
2393,158095.4507728919
2394,144431.6270982045
2395,215620.88309496854
2396,136229.99991429833
2397,221970.05743149004
2398,136884.87096802052
2399,61535.31233084299
2400,58450.82897285398
2401,112811.08286822097
2402,140815.073228026
2403,129436.54942287454
2404,149595.0656478466
2405,164132.76700926747
2406,136907.09364300713
2407,127963.56909028978
2408,139546.91658192562
2409,128422.84187106299
2410,163178.66702050966
2411,119700.23957479672
2412,155047.83421950604
2413,129869.71105689894
2414,132206.45655321033
2415,126758.20996117067
2416,119370.79043171534
2417,126512.48730055391
2418,126200.51333615927
2419,136495.55484954506
2420,129258.41329566891
2421,149976.25681679917
2422,119516.34915883858
2423,136218.36119260013
2424,164852.36966354723
2425,212170.73439089613
2426,129298.95952932123
2427,147998.07122780307
2428,165822.00275915014
2429,116496.49572296339
2430,129212.22924142088
2431,116383.12366042999
2432,147315.14352218318
2433,151323.36504118165
2434,137788.21245492747
2435,150251.42088222684
2436,105449.5575358876
2437,112219.22433604173
2438,127663.51128323028
2439,112379.31396785764
2440,115128.29735929532
2441,95054.43978344063
2442,107486.72869665778
2443,119393.65016949871
2444,130623.79571109971
2445,73813.49403850234
2446,127690.64749255289
2447,159453.38246498062
2448,140219.1044279739
2449,104931.0015589404
2450,139872.08584630067
2451,137757.66718902887
2452,198507.03510924624
2453,92096.54619871291
2454,125167.37925140162
2455,102583.77097258194
2456,130793.85005118353
2457,129835.92679527692
2458,118490.80614600921
2459,111207.23813973088
2460,135437.44884921555
2461,112173.25077638395
2462,147692.47375419553
2463,117242.70122469463
2464,163779.8530279789
2465,129194.37954628142
2466,102952.72991488455
2467,124482.37607838448
2468,65579.12635923561
2469,74242.76518249318
2470,178647.85713947486
2471,202730.38081945482
2472,163607.33140721868
2473,111243.23353946258
2474,95515.76628065742
2475,204331.39845251848
2476,109224.65675123497
2477,132043.15763614108
2478,154726.9694173563
2479,110951.59482536251
2480,142872.9170637363
2481,130703.39156702922
2482,132280.67938279142
2483,114737.80475613708
2484,121409.03528663576
2485,124909.97860568343
2486,155956.74057604957
2487,187824.33329395967
2488,150878.31475645243
2489,138678.82269042937
2490,153498.98377898213
2491,83711.4188043528
2492,175879.0134307743
2493,141954.68403085467
2494,149116.2534356728
2495,79198.03526767466
2496,280429.712141158
2497,139590.87611227157
2498,111018.0161567813
2499,78806.70442287158
2500,137818.85880526665
2501,130440.21877789921
2502,150139.26419673252
2503,92048.35537377819
2504,175375.4226423185
2505,221787.93555091295
2506,253064.2855607218
2507,305826.3158158297
2508,256453.30758682053
2509,219482.64869637997
2510,220734.4076091338
2511,183590.60341684255
2512,208579.19613336082
2513,217043.21186993225
2514,213398.87700242197
2515,153548.8550121024
2516,173345.27250394947
2517,145441.32525798888
2518,158431.3579432539
2519,224195.51838627862
2520,202673.76533644274
2521,192894.54171649425
2522,216734.56980328617
2523,124412.21879587295
2524,137893.63665084454
2525,143947.02004633565
2526,133532.75974727413
2527,116324.8725924698
2528,131686.62326138935
2529,128917.09772617136
2530,117414.66684841437
2531,262242.4156309004
2532,229076.34161123278
2533,191072.35272519113
2534,222563.15328261396
2535,323279.37970905076
2536,253494.87045619634
2537,221529.46469703916
2538,182192.49928431705
2539,183698.74444552945
2540,182651.89994018077
2541,185434.9453744196
2542,178145.6311017037
2543,135099.5017888492
2544,122207.62374264323
2545,126722.52390710152
2546,117767.87534544241
2547,130587.21201883888
2548,145477.61193950576
2549,162907.19605418143
2550,445081.0287401087
2551,144590.2087759648
2552,132368.52983450308
2553,79092.63870221001
2554,94502.98028280927
2555,115947.51594838045
2556,103403.14522892454
2557,104165.00234597722
2558,134890.23861225706
2559,130101.62852769124
2560,139614.80000366597
2561,131043.50663511772
2562,138916.10975347512
2563,154366.0891023921
2564,196380.14097401185
2565,139542.5660266854
2566,163047.78013288503
2567,135621.2664979528
2568,186689.87259089036
2569,195693.31944671
2570,121763.97744458522
2571,221032.228651767
2572,145157.55650033717
2573,204026.89859051362
2574,279127.7320260178
2575,120569.59167021347
2576,126956.28531370343
2577,147455.18319719975
2578,81343.26159089895
2579,73844.727353477
2580,124676.4452770494
2581,127584.80038881407
2582,107322.28489298499
2583,268470.5951884394
2584,161244.43328379877
2585,195489.49820273346
2586,205950.29714306135
2587,184154.53644746984
2588,136894.54454763228
2589,148707.84225608048
2590,235178.36944392693
2591,240544.29886775164
2592,216326.33538517746
2593,254948.779185656
2594,176553.4615386858
2595,198038.72372649235
2596,327618.73896758276
2597,190352.1710006148
2598,282840.84122441843
2599,270547.5920085603
2600,131842.0580765553
2601,150262.28208945788
2602,83778.45218581082
2603,99881.74706137879
2604,83578.17288411628
2605,82176.97299843235
2606,148250.28629961738
2607,190025.54735401596
2608,223695.04180023982
2609,180413.90944979366
2610,113277.47402737966
2611,128321.7931758756
2612,151187.67756034283
2613,134247.5901612444
2614,128225.81946745784
2615,146875.67357821597
2616,143111.3992383685
2617,179970.3327229802
2618,180228.7334679545
2619,194207.09573231763
2620,186395.2493082023
2621,183306.9447358535
2622,181614.60444334155
2623,242179.41007276307
2624,339581.5313249295
2625,310156.73437222565
2626,178625.95982297338
2627,168466.09960520198
2628,433593.63674794673
2629,442745.1684166435
2630,336998.152940094
2631,441763.01027918624
2632,400032.0881375072
2633,286470.8359044443
2634,416749.7599119604
2635,154327.12521121625
2636,178018.7884711791
2637,171283.21427542373
2638,232903.69656428412
2639,186836.8514902546
2640,148310.07780779057
2641,107931.4385872009
2642,215654.73764317142
2643,95480.47801721538
2644,125511.0907963867
2645,97280.08257715192
2646,91574.25846086192
2647,96831.78013265002
2648,142671.15823538144
2649,144435.8728321595
2650,128912.31137236355
2651,140914.57935879705
2652,410039.7828493942
2653,249514.87570150773
2654,245403.55551067783
2655,396433.7351843042
2656,306441.0194568442
2657,327844.5845959556
2658,269950.9057835836
2659,311248.0698578974
2660,356196.86392927816
2661,342422.9303927149
2662,363722.23202329635
2663,283198.4455479248
2664,253287.89137129948
2665,293335.344563801
2666,264183.95932181296
2667,161945.44087189826
2668,177463.35259150187
2669,186385.9958900053
2670,287225.1377751986
2671,185092.74544066723
2672,190871.71957429967
2673,204523.81895691607
2674,199226.147218874
2675,161656.64845550008
2676,189235.87140661015
2677,196974.49070654545
2678,285124.49141988263
2679,267833.24426735245
2680,281996.0883666724
2681,408478.0307547526
2682,320935.7211716186
2683,478484.0942284423
2684,318666.82455078926
2685,359523.9787024107
2686,233268.94026057786
2687,293855.2391857279
2688,203048.06536457117
2689,194434.4008190882
2690,377711.1515133847
2691,198264.047679334
2692,133868.38803731897
2693,182767.2684374244
2694,125422.71181282261
2695,193764.51867118286
2696,187213.5997178642
2697,188119.50636314918
2698,195123.36391180704
2699,181201.58428248807
2700,171346.28288219892
2701,158165.34019546612
2702,114830.5299486243
2703,125086.7126904083
2704,138162.51300051596
2705,123011.81956613096
2706,115370.55025083067
2707,125975.41897114932
2708,136401.4128513755
2709,99113.89748316805
2710,131778.89588574177
2711,258865.4666021704
2712,381265.18683846144
2713,162088.3799724332
2714,150896.39189512137
2715,183297.1666460188
2716,135630.26165346755
2717,182708.88486857613
2718,218069.25405283374
2719,156160.3888963898
2720,161726.70321769218
2721,138668.9911753161
2722,160479.4829265229
2723,138280.03000015815
2724,136120.12015043304
2725,134259.9303813519
2726,153622.75774634347
2727,178211.83174264693
2728,171411.64829133937
2729,166206.48811246938
2730,142921.02649605362
2731,127105.06144771124
2732,133879.76493409468
2733,163441.8544246802
2734,126814.20324488485
